return_code,avg_bits_per_value,avg_exceptions_per_vector,kernel,compressor,file,n_bytes,duration_ms,compression_ratio,data_type,n_vecs,sample_run
0,"","",decompression_query,Snappy,Telco-171-total_outgoing_rev_p1,104857600,11.084608,1.038005,f32,25600,1
0,15.237070,106.891445,decompression_query,ALP,Telco-153-total_mins_p3,104857600,4.893024,1.576177,f32,25600,1
0,27.143984,29.847539,decompression,GALP,basel_temp_f,209715200,2.291296,2.146804,f64,25600,7
0,"","",decompression,GDeflate,Telco-153-total_mins_p3,104857600,16.963552,1.475635,f32,25600,7
0,"","",decompression,BitcompSparse,cms1,209715200,3.116064,1.001892,f64,25600,3
0,15.236758,38.072773,decompression,ALP,CityMaxCapita-13-lpf,104857600,2.771456,1.873963,f32,25600,8
0,0.006680,11.544180,decompression,ALP,gov40,209715200,1.801504,64.353544,f64,25600,3
0,"","",decompression_query,Snappy,food_prices,209715200,47.526527,2.503586,f64,25600,8
0,"","",decompression,Deflate,food_prices,209715200,212.476547,1.785034,f64,25600,7
0,"","",decompression_query,Deflate,gov10,209715200,219.915268,1.555002,f64,25600,5
0,17.441641,175.421562,decompression_query,GALP,Telco-152-total_mins_p2,104857600,0.870528,1.220479,f32,25600,1
0,"","",decompression,Snappy,nyc29,209715200,49.904800,1.895520,f64,25600,7
0,"","",decompression_query,Snappy,cms9,209715200,25.490528,3.122629,f64,25600,5
0,"","",decompression_query,zstd,Telco-153-total_mins_p3,104857600,36.460575,1.683130,f32,25600,9
0,"","",decompression,Deflate,spain_gas_price_f64,209715200,215.400711,1.328936,f64,25600,2
0,"","",decompression_query,Bitcomp,food_prices,209715200,9.062432,1.285453,f64,25600,6
0,"","",decompression_query,Bitcomp,neon_dew_point_temp,209715200,4.428992,0.998310,f64,25600,2
0,13.020938,2.866719,decompression,ALP,Telco-110-rechrg_total_load_p1,104857600,1.471424,2.422407,f32,25600,3
0,"","",decompression,LZ4,CityMaxCapita-13-lpf,104857600,26.808640,1.476534,f32,25600,5
0,"","",decompression_query,Bitcomp,basel_wind_f,209715200,4.415616,0.998294,f64,25600,6
0,"","",decompression,zstd,gov10,209715200,98.797981,2.297688,f64,25600,5
0,"","",decompression,Deflate,Telco-113-rechrg_total_load_p4,104857600,105.502464,2.717450,f32,25600,2
0,"","",decompression,BitcompSparse,basel_wind_f,209715200,3.078880,0.998294,f64,25600,9
0,"","",decompression_query,Thrust,CMSprovider-8-line_srvc_cnt,104857600,4.759584,1.000000,f32,25600,7
0,"","",decompression_query,GDeflate,bitcoin_f,209715200,35.543617,1.097394,f64,25600,1
0,10.987305,8.494844,decompression_query,GALP,CMSprovider-8-line_srvc_cnt,104857600,0.562208,2.680025,f32,25600,8
0,"","",decompression_query,GDeflate,Telco-33-free_mins_p1,104857600,17.487648,1.637544,f32,25600,8
0,"","",decompression_query,Thrust,medicare1,209715200,5.108800,1.000000,f64,25600,1
0,"","",decompression,zstd,phone_gyro_f64,209715200,75.956093,2.323507,f64,25600,7
0,"","",decompression,zstd,neon_pm10_dust,209715200,71.114113,8.035311,f64,25600,7
0,"","",decompression_query,zstd,nyc29,209715200,73.203743,2.520481,f64,25600,9
0,"","",decompression_query,BitcompSparse,neon_wind_dir,209715200,4.337408,0.998294,f64,25600,2
0,"","",decompression_query,Thrust,cms1,209715200,5.175936,1.000000,f64,25600,6
0,39.731758,7.102695,decompression_query,ALP,nyc29,209715200,1.942560,1.585234,f64,25600,9
0,"","",decompression_query,BitcompSparse,cms9,209715200,6.750816,1.244735,f64,25600,3
0,"","",decompression_query,Bitcomp,food_prices,209715200,9.108000,1.285453,f64,25600,9
0,"","",decompression_query,BitcompSparse,Telco-152-total_mins_p2,104857600,2.574784,1.036173,f32,25600,7
0,"","",decompression_query,Deflate,astro_mhd_f64,209715200,199.666077,4.714014,f64,25600,10
0,"","",decompression_query,BitcompSparse,Telco-153-total_mins_p3,104857600,2.550880,1.185029,f32,25600,5
0,28.323984,17.703008,decompression,ALP,basel_wind_f,209715200,2.806720,2.148158,f64,25600,2
0,"","",decompression_query,GDeflate,gov30,209715200,32.706177,4.901134,f64,25600,3
0,11.583555,10.088711,decompression_query,GALP,Physicians-8-line_srvc_cnt,104857600,0.567232,2.537437,f32,25600,4
0,"","",decompression,LZ4,bitcoin_transactions_f,209715200,40.236385,1.359903,f64,25600,4
0,"","",decompression_query,Snappy,stocks_usa_c,209715200,39.779808,3.475464,f64,25600,10
0,11.156250,15.422148,decompression_query,GALP,PanCreactomy1-8-line_srvc_cnt,104857600,0.573536,2.573619,f32,25600,8
0,"","",decompression_query,Bitcomp,Telco-110-rechrg_total_load_p1,104857600,2.956320,1.060991,f32,25600,6
0,"","",decompression_query,Deflate,stocks_uk,209715200,216.628967,1.899543,f64,25600,3
0,"","",decompression_query,Bitcomp,neon_air_pressure,209715200,8.131520,1.380944,f64,25600,2
0,"","",decompression_query,zstd,bitcoin_f,209715200,39.884193,4.693015,f64,25600,7
0,39.731758,7.102695,decompression_query,ALP,nyc29,209715200,1.936928,1.585234,f64,25600,7
0,"","",decompression_query,Bitcomp,Telco-153-total_mins_p3,104857600,2.915424,1.178634,f32,25600,8
0,"","",decompression_query,BitcompSparse,Physicians-8-line_srvc_cnt,104857600,3.743296,1.008564,f32,25600,8
0,0.064570,2.994492,decompression,GALP,gov26,209715200,1.540032,100.874374,f64,25600,9
0,"","",decompression,Bitcomp,MedPaymenT1-8-line_srvc_cnt,104857600,4.518144,1.008008,f32,25600,5
0,"","",decompression_query,GDeflate,Telco-35-free_mins_p3,104857600,17.257856,2.216391,f32,25600,7
0,"","",decompression_query,BitcompSparse,neon_pm10_dust,209715200,4.367552,0.998420,f64,25600,7
0,16.046797,190.214180,decompression,ALP,Telco-157-total_outgoing_min_p2,104857600,5.496448,1.279091,f32,25600,4
0,"","",decompression,Snappy,stocks_usa_c,209715200,38.220512,3.475464,f64,25600,2
0,"","",decompression,BitcompSparse,neon_air_pressure,209715200,3.048576,0.998294,f64,25600,10
0,16.522695,187.085195,decompression,ALP,Telco-151-total_mins_p1,104857600,5.448704,1.262477,f32,25600,4
0,"","",decompression_query,Bitcomp,gov30,209715200,4.354432,6.939919,f64,25600,6
0,"","",decompression,BitcompSparse,bird_migration_f,209715200,3.044032,0.998294,f64,25600,6
0,"","",decompression,LZ4,basel_wind_f,209715200,36.879391,2.214128,f64,25600,9
0,"","",decompression_query,GDeflate,Telco-152-total_mins_p2,104857600,17.645887,1.282223,f32,25600,10
0,"","",decompression_query,BitcompSparse,medicare1,209715200,4.348768,0.998577,f64,25600,1
0,"","",decompression_query,GDeflate,medicare1,209715200,35.231777,1.183954,f64,25600,5
0,"","",decompression,zstd,gov31,209715200,13.514848,40.656923,f64,25600,7
0,"","",decompression,Snappy,Telco-114-rechrg_total_load_p6,104857600,43.133858,1.326770,f32,25600,1
0,"","",decompression_query,LZ4,gov31,209715200,13.639936,14.547538,f64,25600,9
0,"","",decompression_query,GDeflate,astro_mhd_f64,209715200,32.291969,4.650997,f64,25600,4
0,"","",decompression,BitcompSparse,Telco-96-onnet_mins_p4,104857600,1.927808,1.289692,f32,25600,9
0,"","",decompression_query,Thrust,Telco-96-onnet_mins_p4,104857600,4.690688,1.000000,f32,25600,4
0,"","",decompression_query,LZ4,Telco-151-total_mins_p1,104857600,15.628256,1.098454,f32,25600,6
0,"","",decompression,LZ4,arade4,209715200,40.538944,1.481674,f64,25600,1
0,"","",decompression_query,GDeflate,neon_dew_point_temp,209715200,36.000065,1.126845,f64,25600,7
0,"","",decompression,Deflate,neon_wind_dir,209715200,222.396606,1.316247,f64,25600,8
0,13.020938,2.866719,decompression_query,GALP,Telco-110-rechrg_total_load_p1,104857600,0.557024,2.334062,f32,25600,1
0,"","",decompression_query,zstd,neon_bio_temp_c,209715200,98.316292,3.717632,f64,25600,6
0,26.299297,54.273945,decompression_query,GALP,gov10,209715200,1.335008,2.072849,f64,25600,5
0,"","",decompression_query,Snappy,ssd_hdd_benchmarks_f,209715200,40.606655,2.873694,f64,25600,5
0,"","",decompression,LZ4,neon_air_pressure,209715200,32.420734,2.667585,f64,25600,10
0,"","",decompression,BitcompSparse,Telco-114-rechrg_total_load_p6,104857600,1.763200,1.050173,f32,25600,5
0,"","",decompression_query,LZ4,bitcoin_transactions_f,209715200,42.255074,1.359903,f64,25600,4
0,11.139492,0.835742,decompression,ALP,stocks_uk,209715200,1.944640,5.668371,f64,25600,4
0,15.952148,8.660625,decompression,GALP,neon_air_pressure,209715200,1.970176,3.772540,f64,25600,3
0,16.626211,101.922148,decompression,GALP,Telco-22-chrgd_rev_p1,104857600,1.382688,1.457294,f32,25600,6
0,8.610977,12.376680,decompression,GALP,Telco-113-rechrg_total_load_p4,104857600,1.015328,3.283459,f32,25600,5
0,10.570820,2.272852,decompression_query,GALP,stocks_de,209715200,1.315424,5.773920,f64,25600,2
0,"","",decompression,Snappy,Telco-33-free_mins_p1,104857600,31.490976,1.507483,f32,25600,8
0,"","",decompression_query,LZ4,bitcoin_f,209715200,19.081087,3.880106,f64,25600,8
0,"","",decompression_query,LZ4,Telco-93-onnet_mins_p1,104857600,19.912577,1.148837,f32,25600,3
0,15.952148,8.660625,decompression,GALP,neon_air_pressure,209715200,1.971776,3.772540,f64,25600,5
0,"","",decompression,Deflate,neon_dew_point_temp,209715200,221.523071,1.130464,f64,25600,3
0,"","",decompression,Deflate,neon_air_pressure,209715200,218.824295,1.154489,f64,25600,1
0,"","",decompression_query,Deflate,Telco-110-rechrg_total_load_p1,104857600,109.565277,2.020340,f32,25600,9
0,"","",decompression,Bitcomp,stocks_uk,209715200,6.860352,1.254036,f64,25600,6
0,"","",decompression,zstd,cms9,209715200,84.576126,4.230612,f64,25600,6
0,0.006680,11.544180,decompression_query,ALP,gov40,209715200,1.552736,64.353544,f64,25600,3
0,11.139492,0.835742,decompression_query,GALP,stocks_uk,209715200,1.312768,5.545580,f64,25600,8
0,"","",decompression,GDeflate,Telco-93-onnet_mins_p1,104857600,16.989248,1.312781,f32,25600,10
0,"","",decompression_query,BitcompSparse,Telco-95-onnet_mins_p3,104857600,2.717984,1.206902,f32,25600,5
0,"","",decompression,Snappy,cms1,209715200,37.080544,1.979965,f64,25600,1
0,"","",decompression_query,BitcompSparse,basel_temp_f,209715200,4.354528,0.998294,f64,25600,5
0,16.052305,0.114687,decompression_query,GALP,ssd_hdd_benchmarks_f,209715200,1.315520,3.903105,f64,25600,2
0,"","",decompression,BitcompSparse,Telco-156-total_outgoing_min_p1,104857600,1.685088,1.018122,f32,25600,2
0,"","",decompression,Bitcomp,neon_wind_dir,209715200,3.147232,0.998294,f64,25600,1
0,"","",decompression,Bitcomp,gov40,209715200,2.298400,67.820886,f64,25600,6
0,"","",decompression_query,Deflate,Telco-171-total_outgoing_rev_p1,104857600,113.570496,1.187800,f32,25600,9
0,9.714297,19.988086,decompression_query,GALP,spain_gas_price_f64,209715200,1.318144,5.511633,f64,25600,3
0,"","",decompression,Snappy,Telco-113-rechrg_total_load_p4,104857600,29.876673,2.334206,f32,25600,7
0,"","",decompression,Deflate,gov31,209715200,193.941849,6.153495,f64,25600,10
0,"","",decompression,GDeflate,Telco-114-rechrg_total_load_p6,104857600,16.762497,1.787279,f32,25600,5
0,"","",decompression_query,Deflate,astro_mhd_f64,209715200,199.673538,4.714014,f64,25600,3
0,9.646797,12.944609,decompression,GALP,Telco-112-rechrg_total_load_p3,104857600,1.034112,2.960698,f32,25600,1
0,"","",decompression,Snappy,Telco-93-onnet_mins_p1,104857600,20.429855,1.185271,f32,25600,10
0,"","",decompression,LZ4,Telco-156-total_outgoing_min_p1,104857600,13.613152,1.064052,f32,25600,10
0,"","",decompression_query,zstd,neon_wind_dir,209715200,91.948578,2.553217,f64,25600,2
0,"","",decompression,Bitcomp,stocks_de,209715200,4.618144,1.030772,f64,25600,5
0,"","",decompression_query,Deflate,neon_pm10_dust,209715200,217.736832,1.465034,f64,25600,6
0,"","",decompression,Deflate,neon_wind_dir,209715200,222.642776,1.316247,f64,25600,4
0,"","",decompression,Bitcomp,stocks_de,209715200,4.616832,1.030772,f64,25600,1
0,21.141680,188.843711,decompression_query,ALP,Telco-171-total_outgoing_rev_p1,104857600,5.073120,1.064948,f32,25600,8
0,"","",decompression,BitcompSparse,Telco-83-offnet_rev_p1,104857600,1.850368,1.099142,f32,25600,8
0,"","",decompression,Deflate,neon_wind_dir,209715200,222.537888,1.316247,f64,25600,3
0,"","",decompression,GDeflate,Telco-113-rechrg_total_load_p4,104857600,16.472160,2.696580,f32,25600,10
0,"","",decompression,Deflate,Telco-157-total_outgoing_min_p2,104857600,112.647774,1.291415,f32,25600,7
0,14.419688,171.220703,decompression,ALP,Telco-33-free_mins_p1,104857600,5.386080,1.422200,f32,25600,1
0,28.323984,17.703008,decompression_query,ALP,basel_wind_f,209715200,2.185344,2.148158,f64,25600,3
0,10.987305,8.494844,decompression_query,GALP,CMSprovider-8-line_srvc_cnt,104857600,0.562112,2.680025,f32,25600,7
0,"","",decompression_query,Bitcomp,ssd_hdd_benchmarks_f,209715200,9.804512,1.076110,f64,25600,2
0,"","",decompression_query,LZ4,cms9,209715200,38.049503,2.578354,f64,25600,5
0,16.470664,155.314180,decompression_query,ALP,Telco-93-onnet_mins_p1,104857600,4.523264,1.344216,f32,25600,8
0,"","",decompression_query,Deflate,medicare9,209715200,202.832520,3.354281,f64,25600,10
0,"","",decompression_query,GDeflate,stocks_usa_c,209715200,35.078465,1.473170,f64,25600,6
0,16.187344,55.622461,decompression,ALP,Telco-83-offnet_rev_p1,104857600,3.219872,1.697673,f32,25600,3
0,15.237070,106.891445,decompression,GALP,Telco-153-total_mins_p3,104857600,1.358592,1.538292,f32,25600,1
0,"","",decompression_query,BitcompSparse,Telco-171-total_outgoing_rev_p1,104857600,2.287648,1.004884,f32,25600,6
0,15.237070,106.891445,decompression,ALP,Telco-153-total_mins_p3,104857600,4.089728,1.576177,f32,25600,5
0,"","",decompression_query,GDeflate,bitcoin_transactions_f,209715200,35.616863,1.060843,f64,25600,9
0,"","",decompression_query,BitcompSparse,cms25,209715200,4.397088,1.000204,f64,25600,1
0,"","",decompression_query,Bitcomp,Telco-159-total_outgoing_min_p4,104857600,2.958656,1.256350,f32,25600,8
0,"","",decompression,Deflate,food_prices,209715200,212.451141,1.785034,f64,25600,9
0,"","",decompression_query,Thrust,Telco-110-rechrg_total_load_p1,104857600,4.680832,1.000000,f32,25600,6
0,"","",decompression,Snappy,CityMaxCapita-13-lpf,104857600,32.415489,1.542073,f32,25600,10
0,"","",decompression,BitcompSparse,Telco-159-total_outgoing_min_p4,104857600,1.976896,1.261696,f32,25600,4
0,"","",decompression_query,Bitcomp,Telco-93-onnet_mins_p1,104857600,2.678848,1.082975,f32,25600,9
0,14.997734,101.303398,decompression_query,ALP,Telco-95-onnet_mins_p3,104857600,3.581472,1.616078,f32,25600,3
0,"","",decompression_query,Thrust,city_temperature_f,209715200,5.192448,1.000000,f64,25600,10
0,"","",decompression,Snappy,stocks_usa_c,209715200,38.854782,3.475464,f64,25600,5
0,"","",decompression,GDeflate,spain_gas_price_f64,209715200,33.776768,1.323939,f64,25600,10
0,"","",decompression_query,Deflate,bird_migration_f,209715200,226.367737,1.107858,f64,25600,9
0,0.064570,2.994492,decompression,ALP,gov26,209715200,1.682272,166.470494,f64,25600,8
0,"","",decompression_query,Thrust,Telco-114-rechrg_total_load_p6,104857600,4.684064,1.000000,f32,25600,5
0,"","",decompression_query,LZ4,Telco-22-chrgd_rev_p1,104857600,19.425377,1.154550,f32,25600,4
0,"","",decompression_query,GDeflate,neon_bio_temp_c,209715200,35.879490,1.398215,f64,25600,8
0,"","",decompression,LZ4,Telco-95-onnet_mins_p3,104857600,23.098017,1.332307,f32,25600,5
0,"","",decompression_query,BitcompSparse,Telco-22-chrgd_rev_p1,104857600,2.489888,1.081850,f32,25600,2
0,"","",decompression_query,Thrust,phone_gyro_f64,209715200,5.103808,1.000000,f64,25600,5
0,"","",decompression_query,BitcompSparse,basel_wind_f,209715200,4.366400,0.998294,f64,25600,7
0,"","",decompression,zstd,gov31,209715200,13.448544,40.656923,f64,25600,4
0,15.236758,38.072773,decompression,GALP,CityMaxCapita-13-lpf,104857600,1.221824,1.820654,f32,25600,6
0,"","",decompression,Snappy,gov30,209715200,20.093760,7.873705,f64,25600,9
0,"","",decompression,BitcompSparse,Telco-112-rechrg_total_load_p3,104857600,2.569504,1.328347,f32,25600,9
0,"","",decompression,GDeflate,Telco-22-chrgd_rev_p1,104857600,16.967520,1.365514,f32,25600,1
0,"","",decompression,zstd,stocks_de,209715200,88.858047,5.919363,f64,25600,9
0,0.000000,39.839922,decompression_query,ALP,astro_mhd_f64,209715200,1.729600,20.009809,f64,25600,4
0,"","",decompression_query,zstd,Telco-156-total_outgoing_min_p1,104857600,33.025345,1.286313,f32,25600,3
0,"","",decompression,Bitcomp,Telco-156-total_outgoing_min_p1,104857600,1.899904,1.023181,f32,25600,3
0,"","",decompression_query,Snappy,Telco-114-rechrg_total_load_p6,104857600,43.367233,1.326770,f32,25600,7
0,"","",decompression_query,zstd,food_prices,209715200,87.624641,3.589013,f64,25600,10
0,"","",decompression_query,Snappy,Telco-95-onnet_mins_p3,104857600,29.300640,1.433186,f32,25600,2
0,"","",decompression,Snappy,Telco-33-free_mins_p1,104857600,31.399744,1.507483,f32,25600,7
0,"","",decompression_query,Thrust,Telco-95-onnet_mins_p3,104857600,4.708064,1.000000,f32,25600,7
0,"","",decompression_query,Snappy,bird_migration_f,209715200,52.150398,2.010449,f64,25600,3
0,9.858984,0.204453,decompression_query,ALP,neon_bio_temp_c,209715200,1.332288,6.425126,f64,25600,3
0,"","",decompression_query,Deflate,Telco-151-total_mins_p1,104857600,112.072800,1.277668,f32,25600,6
0,"","",decompression_query,Snappy,CMSprovider-8-line_srvc_cnt,104857600,34.650818,1.703899,f32,25600,5
0,"","",decompression,LZ4,Telco-151-total_mins_p1,104857600,14.807104,1.098454,f32,25600,3
0,"","",decompression,GDeflate,bitcoin_f,209715200,34.040958,1.097394,f64,25600,3
0,"","",decompression_query,zstd,Telco-159-total_outgoing_min_p4,104857600,30.925568,1.706232,f32,25600,6
0,15.236758,38.072773,decompression,ALP,CityMaxCapita-13-lpf,104857600,2.768032,1.873963,f32,25600,6
0,15.237070,106.891445,decompression_query,ALP,Telco-153-total_mins_p3,104857600,3.644800,1.576177,f32,25600,5
0,"","",decompression,Deflate,Telco-113-rechrg_total_load_p4,104857600,105.576767,2.717450,f32,25600,7
0,"","",decompression_query,Bitcomp,gov40,209715200,3.581248,67.820886,f64,25600,2
0,25.273086,139.151992,decompression,GALP,cms1,209715200,3.240064,1.754373,f64,25600,6
0,16.187344,55.622461,decompression,GALP,Telco-83-offnet_rev_p1,104857600,1.271712,1.653804,f32,25600,9
0,"","",decompression_query,Deflate,Telco-114-rechrg_total_load_p6,104857600,109.644798,1.796474,f32,25600,1
0,"","",decompression_query,BitcompSparse,stocks_uk,209715200,4.661952,1.012269,f64,25600,10
0,"","",decompression,Bitcomp,Telco-93-onnet_mins_p1,104857600,2.030208,1.082975,f32,25600,10
0,26.095195,8.381016,decompression,GALP,bitcoin_f,209715200,2.172352,2.362853,f64,25600,8
0,"","",decompression,Snappy,Telco-114-rechrg_total_load_p6,104857600,42.862240,1.326770,f32,25600,2
0,26.299297,54.273945,decompression_query,ALP,gov10,209715200,3.365280,2.089770,f64,25600,9
0,"","",decompression_query,Thrust,food_prices,209715200,5.157024,1.000000,f64,25600,1
0,"","",decompression_query,BitcompSparse,stocks_usa_c,209715200,4.352672,0.998343,f64,25600,8
0,11.586641,10.081367,decompression,GALP,MedPaymenT1-8-line_srvc_cnt,104857600,1.072768,2.536885,f32,25600,10
0,"","",decompression_query,Bitcomp,medicare9,209715200,9.729472,1.147676,f64,25600,6
0,"","",decompression_query,LZ4,basel_temp_f,209715200,40.431618,2.029821,f64,25600,2
0,"","",decompression,Snappy,food_prices,209715200,45.781921,2.503586,f64,25600,7
0,"","",decompression_query,zstd,arade4,209715200,86.239517,1.792259,f64,25600,5
0,"","",decompression,Snappy,neon_wind_dir,209715200,56.822239,1.740425,f64,25600,8
0,15.952148,8.660625,decompression,GALP,neon_air_pressure,209715200,1.966176,3.772540,f64,25600,1
0,"","",decompression,GDeflate,Telco-33-free_mins_p1,104857600,16.845695,1.637544,f32,25600,4
0,"","",decompression,zstd,bird_migration_f,209715200,84.043938,2.865334,f64,25600,3
0,"","",decompression_query,BitcompSparse,MedPaymenT1-8-line_srvc_cnt,104857600,3.733024,1.008590,f32,25600,3
0,13.020938,2.866719,decompression_query,GALP,Telco-110-rechrg_total_load_p1,104857600,0.557600,2.334062,f32,25600,7
0,14.419688,171.220703,decompression_query,GALP,Telco-33-free_mins_p1,104857600,0.811968,1.391283,f32,25600,6
0,"","",decompression_query,BitcompSparse,gov40,209715200,2.855840,64.672780,f64,25600,1
0,10.570820,2.272852,decompression,GALP,stocks_de,209715200,1.835264,5.773920,f64,25600,9
0,"","",decompression_query,GDeflate,Telco-114-rechrg_total_load_p6,104857600,17.388512,1.787279,f32,25600,2
0,"","",decompression,GDeflate,Telco-83-offnet_rev_p1,104857600,17.037184,1.661359,f32,25600,6
0,15.220820,109.786602,decompression_query,ALP,Telco-158-total_outgoing_min_p3,104857600,3.685536,1.566956,f32,25600,6
0,"","",decompression_query,BitcompSparse,city_temperature_f,209715200,7.041824,1.008417,f64,25600,7
0,"","",decompression_query,Bitcomp,Telco-113-rechrg_total_load_p4,104857600,3.370976,1.462234,f32,25600,10
0,"","",decompression,BitcompSparse,PanCreactomy1-8-line_srvc_cnt,104857600,3.064160,1.008693,f32,25600,9
0,28.051914,143.778828,decompression_query,ALP,medicare1,209715200,5.792736,1.625580,f64,25600,10
0,"","",decompression,LZ4,gov10,209715200,43.855358,1.682712,f64,25600,10
0,15.220820,109.786602,decompression,GALP,Telco-158-total_outgoing_min_p3,104857600,1.362400,1.529508,f32,25600,3
0,"","",decompression,zstd,medicare1,209715200,75.682243,2.060607,f64,25600,3
0,"","",decompression_query,zstd,bitcoin_transactions_f,209715200,86.461021,1.606041,f64,25600,1
0,"","",decompression,Bitcomp,stocks_de,209715200,4.617696,1.030772,f64,25600,9
0,"","",decompression_query,GDeflate,Telco-95-onnet_mins_p3,104857600,17.702593,1.558195,f32,25600,6
0,21.141680,188.843711,decompression_query,ALP,Telco-171-total_outgoing_rev_p1,104857600,5.077024,1.064948,f32,25600,6
0,"","",decompression,LZ4,MedPaymenT1-8-line_srvc_cnt,104857600,32.218048,1.344474,f32,25600,2
0,"","",decompression_query,GDeflate,spain_gas_price_f64,209715200,35.082146,1.323939,f64,25600,8
0,11.156250,15.422148,decompression,GALP,PanCreactomy1-8-line_srvc_cnt,104857600,1.074080,2.573619,f32,25600,5
0,"","",decompression,Deflate,stocks_uk,209715200,211.253922,1.899543,f64,25600,9
0,"","",decompression,BitcompSparse,neon_wind_dir,209715200,3.056800,0.998294,f64,25600,6
0,"","",decompression_query,LZ4,Telco-95-onnet_mins_p3,104857600,23.620512,1.332307,f32,25600,6
0,13.020938,2.866719,decompression_query,ALP,Telco-110-rechrg_total_load_p1,104857600,1.066272,2.422407,f32,25600,8
0,"","",decompression_query,Bitcomp,Telco-171-total_outgoing_rev_p1,104857600,2.524288,1.008608,f32,25600,2
0,"","",decompression,Snappy,spain_gas_price_f64,209715200,51.053791,2.704179,f64,25600,3
0,"","",decompression,Snappy,Telco-83-offnet_rev_p1,104857600,40.106144,1.372553,f32,25600,7
0,"","",decompression,zstd,stocks_de,209715200,88.822334,5.919363,f64,25600,1
0,"","",decompression,GDeflate,Telco-113-rechrg_total_load_p4,104857600,16.644640,2.696580,f32,25600,6
0,"","",decompression,GDeflate,cms1,209715200,33.901920,1.202317,f64,25600,7
0,"","",decompression_query,LZ4,nyc29,209715200,38.083328,1.873059,f64,25600,10
0,"","",decompression,GDeflate,CityMaxCapita-13-lpf,104857600,16.858303,1.429024,f32,25600,9
0,"","",decompression,Snappy,neon_bio_temp_c,209715200,56.850048,2.200886,f64,25600,7
0,28.323984,17.703008,decompression,GALP,basel_wind_f,209715200,2.245664,2.130282,f64,25600,6
0,"","",decompression_query,BitcompSparse,ssd_hdd_benchmarks_f,209715200,4.339936,0.998294,f64,25600,10
0,"","",decompression,Deflate,Telco-171-total_outgoing_rev_p1,104857600,112.965508,1.187800,f32,25600,6
0,"","",decompression,Deflate,MedPaymenT1-8-line_srvc_cnt,104857600,109.301826,2.124222,f32,25600,9
0,"","",decompression,LZ4,city_temperature_f,209715200,37.967937,2.319219,f64,25600,8
0,16.052305,0.114687,decompression,ALP,ssd_hdd_benchmarks_f,209715200,2.046464,3.963535,f64,25600,2
0,"","",decompression_query,Deflate,Telco-171-total_outgoing_rev_p1,104857600,113.700356,1.187800,f32,25600,6
0,8.610977,12.376680,decompression,ALP,Telco-113-rechrg_total_load_p4,104857600,1.721568,3.461023,f32,25600,3
0,"","",decompression,BitcompSparse,nyc29,209715200,3.040640,0.998294,f64,25600,9
0,"","",decompression,zstd,Telco-93-onnet_mins_p1,104857600,36.014336,1.471975,f32,25600,3
0,"","",decompression_query,Bitcomp,PanCreactomy1-8-line_srvc_cnt,104857600,4.867392,1.008123,f32,25600,2
0,"","",decompression_query,LZ4,CityMaxCapita-13-lpf,104857600,28.181280,1.476534,f32,25600,10
0,"","",decompression_query,GDeflate,gov40,209715200,30.538591,7.300449,f64,25600,2
0,"","",decompression_query,Thrust,Physicians-8-line_srvc_cnt,104857600,4.695104,1.000000,f32,25600,8
0,11.156250,15.422148,decompression,ALP,PanCreactomy1-8-line_srvc_cnt,104857600,2.030304,2.681448,f32,25600,6
0,"","",decompression,LZ4,basel_wind_f,209715200,36.906464,2.214128,f64,25600,8
0,"","",decompression_query,Bitcomp,basel_temp_f,209715200,4.855104,0.998294,f64,25600,2
0,"","",decompression_query,Deflate,stocks_uk,209715200,217.273666,1.899543,f64,25600,7
0,"","",decompression_query,Thrust,Telco-22-chrgd_rev_p1,104857600,4.650464,1.000000,f32,25600,1
0,"","",decompression,BitcompSparse,Telco-111-rechrg_total_load_p2,104857600,1.867200,1.177870,f32,25600,2
0,"","",decompression,LZ4,gov40,209715200,7.836384,55.307398,f64,25600,6
0,"","",decompression,LZ4,cms1,209715200,31.450815,1.893245,f64,25600,9
0,"","",decompression_query,Bitcomp,arade4,209715200,4.449504,0.998294,f64,25600,7
0,"","",decompression_query,Bitcomp,Telco-35-free_mins_p3,104857600,4.175936,1.287217,f32,25600,10
0,"","",decompression_query,Snappy,cms1,209715200,38.492962,1.979965,f64,25600,1
0,15.237070,106.891445,decompression,GALP,Telco-153-total_mins_p3,104857600,1.354688,1.538292,f32,25600,9
0,11.583555,10.088711,decompression_query,ALP,Physicians-8-line_srvc_cnt,104857600,1.411168,2.642193,f32,25600,10
0,"","",decompression_query,Deflate,basel_temp_f,209715200,223.894653,1.070326,f64,25600,5
0,"","",decompression_query,Thrust,Telco-93-onnet_mins_p1,104857600,4.667744,1.000000,f32,25600,5
0,"","",decompression_query,Thrust,arade4,209715200,5.193792,1.000000,f64,25600,6
0,"","",decompression,Deflate,astro_mhd_f64,209715200,197.252991,4.714014,f64,25600,2
0,"","",decompression,GDeflate,Telco-35-free_mins_p3,104857600,16.628736,2.216391,f32,25600,6
0,"","",decompression,Snappy,stocks_de,209715200,41.229729,2.982238,f64,25600,4
0,"","",decompression_query,LZ4,basel_wind_f,209715200,38.154690,2.214128,f64,25600,9
0,"","",decompression,LZ4,medicare1,209715200,34.246433,1.658314,f64,25600,10
0,"","",decompression,LZ4,basel_temp_f,209715200,38.902046,2.029821,f64,25600,4
0,"","",decompression_query,Thrust,stocks_uk,209715200,4.991072,1.000000,f64,25600,4
